ID (ignore_column),Source,Reference,Translation,Error1_Type,Error1_Severity,Error2_Type,Error2_Severity,Error3_Type,Error3_Severity,Error4_Type,Error4_Severity,Error5_Type,Error5_Severity,Computed_scores,Human_scores,Full_scores,model,
0.40176501,"This seems sensible, because the Earth doesn't feel as if it's moving, does it?","ഇത് യുക്തിഭദ്രമായി തോന്നുന്നു, കാരണം ഭൂമിക്ക് അത് ചലിക്കുന്നതായി സ്വയം തോന്നുന്നില്ല, ഉണ്ടോ?","ഇത് യുക്തിസഹമായി തോന്നുന്നു, കാരണം ഭൂമി ചലിക്കുന്നതായി തോന്നുന്നില്ല, അല്ലേ?",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar,
0.4017956549,"If you visit the Arctic or Antarctic areas in the winter you will experience the polar night, which means that the sun doesn't rise above the horizon.","ശൈത്യകാലത്ത് നിങ്ങൾ ആർട്ടിക് അല്ലെങ്കിൽ അന്റാർട്ടിക്ക് പ്രദേശങ്ങൾ സന്ദർശിക്കുകയാണെങ്കിൽ ധ്രുവ രാത്രി അനുഭവിച്ചറിയാം, അതായത് ചക്രവാളത്തിൽ സൂര്യൻ ഉദിക്കുന്നില്ല എന്നർത്ഥം.","ശൈത്യകാലത്ത് നിങ്ങൾ ആർട്ടിക് അല്ലെങ്കിൽ അന്റാർട്ടിക്ക് പ്രദേശങ്ങൾ സന്ദർശിക്കുകയാണെങ്കിൽ നിങ്ങൾക്ക് ധ്രുവ രാത്രി അനുഭവപ്പെടും, അതായത് സൂര്യൻ ചക്രവാളത്തിന് മുകളിൽ ഉദിക്കുന്നില്ല.",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,24,25,google_api,
0.4025461506,"Curiously, though, mobile phone service is much stronger here than along many other stretches of the route, e.g. the Pennsylvania Wilds.","ആശ്ചര്യമെന്തെന്നാൽ, റൂട്ടിലെ മറ്റ് പല പ്രദേശങ്ങളേക്കാളും മൊബൈൽ ഫോൺ സേവനം ഇവിടെ ശക്തമാണ്, ഉദാ: ദി പെൻസിൽവാനിയ വൈൽഡ്‌സ്.",എന്നാൽ ഇവിടെ മൊബൈൽ ഫോൺ സേവനം മറ്റു പല പാതകളിലും ഉള്ളതിനേക്കാൾ ശക്തമാണ് .,Accuracy_Omission,Low,Accuracy_Omission,Low,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,21,16,21,mT5,
0.4026209955,"Remember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.","പ്രധാന സ്റ്റേജുകളിലെ സംഗീതം പൂർത്തിയായിട്ടുണ്ടെങ്കിൽ കൂടിയും, ഉത്സവത്തിന്റെ ചില ഭാഗങ്ങളിൽ രാത്രി വൈകുവോളം സംഗീതം പ്ലേ ചെയ്യുന്നത് തുടരുമെന്ന് ഓർക്കുക.","മുഖ്യ ഘട്ടങ്ങളിൽ സംഗീതം പൂർത്തിയായിട്ടുണ്ടെങ്കിലും, വൈകുന്നേരം വരെ സംഗീതം ആലപിക്കുന്ന ചില ഭാഗങ്ങൾ ഉണ്ടായിരിക്കാം.",Accuracy_Mistranslation,High,Accuracy_Omission,Very Low,Default,Default,Default,Default,Default,Default,20.5,19,20.5,mT5,
0.4028121869,Police superintendent Chandra Shekhar Solanki said the accused appeared in court with covered faces.,ആരോപിക്കപ്പെട്ടവര്‍  മൂടിയ മുഖങ്ങളുമായി കോടതിയിൽ ഹാജരായി എന്ന്‍ പോലീസ് സൂപ്രണ്ട് ചന്ദ്ര ശേഖർ സോളങ്കി പറഞ്ഞു.,മുഖം മൂടിയാണ് പ്രതി കോടതിയിൽ ഹാജരായതെന്ന് പോലീസ് സൂപ്രണ്ട് ചന്ദ്ര ശേഖർ സോളങ്കി പറഞ്ഞു.,Fluency_Grammar,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,23,23,google_api,
0.4037706054,"There are many French wines to be had, but the New Zealand and Australian wines might travel better.","കഴിച്ചുനോക്കേണ്ട ധാരാളം ഫ്രഞ്ച് വൈനുകൾ ഉണ്ട്, എന്നാൽ ന്യൂസിലാൻഡ്, ഓസ്‌ട്രേലിയൻ വൈനുകൾ മികച്ച രീതിയിൽ കടന്നുപോയേക്കാം.",എന്നാൽ ന്യൂസിലൻഡിലെയും ഓസ് ട്രേലിയയിലെയും വീഞ്ഞുകൾ കൂടുതൽ മെച്ചമായി സഞ്ചരിക്കാൻ ഇടയുണ്ട്.,Accuracy_Mistranslation,Medium,Accuracy_Omission,Medium,Default,Default,Default,Default,Default,Default,21,16,21,mT5,
0.404195638,"Technology offers the solution with virtual field trips. Students can look at museum artifacts, visit an aquarium, or admire beautiful art while sitting with their class.",വെർച്വൽ ഫീൽഡ് ട്രിപ്പുകളുമൊത്തുള്ള പരിഹാരം സാങ്കേതികവിദ്യ വാഗ്ദാനം ചെയ്യുന്നു. വിദ്യാർത്ഥികൾക്ക് അവരുടെ ക്ലാസിൽ ഇരുന്നുകൊണ്ട് മ്യൂസിയം കരകൗശല വസ്തുക്കൾ കാണാനോ അക്വേറിയം സന്ദർശിക്കാനോ മനോഹരമായ കലയെ വിസ്മയത്തോടെ നോക്കിക്കാണാനോ കഴിയും.,അക്വേറിയം സന്ദർശിക്കാനോ ക്ലാസ്സിൽ ഇരിക്കുന്ന സമയത്ത് മനോഹരമായ കലയെ ആസ്വദിക്കാനോ വിദ്യാർഥികൾക്കു കഴിയും.,Accuracy_Omission,High,Default,Default,Default,Default,Default,Default,Default,Default,21,14,21,mT5,
0.4044956448,The Articles required unanimous consent from all the states before they could be amended and states took the central government so lightly that their representatives were often absent.,"പ്രമാണത്തിൽ ഭേദഗതി വരുത്തുന്നതിനു മുമ്പ് എല്ലാ സംസ്ഥാനങ്ങളുടെയും ഏകകണ്ഠമായ സമ്മതം അതിന് ആവശ്യമായിരുന്നു, എന്നാൽ സംസ്ഥാനങ്ങൾ കേന്ദ്രഗവൺമെന്റിനെ തീരെ ലാഘവത്തോടെയാണ് കണ്ടത്, അവരുടെ പ്രതിനിധികൾ പലപ്പോഴും സന്നിഹിതരായിരുന്നില്ല.",ഭേദഗതി ചെയ്യുന്നതിന് മുമ്പ് എല്ലാ സംസ്ഥാനങ്ങളില്‍ നിന്നും ഒരുമിച്ചു സമ്മതിക്കേണ്ട നിര്‍ദ്ദേശങ്ങളും സംസ്ഥാനങ്ങള്‍ കേന്ദ്ര ഗവണ്‍മെന്റിനെ കൈക്കൊണ്ടു. അവരുടെ പ്രതിനിധികള്‍ മിക്കവാറും അപ്രത്യക്ഷരായിരുന്നു.,Accuracy_Mistranslation,Medium,Accuracy_Mistranslation,High,Accuracy_Omission,Medium,Default,Default,Default,Default,17,15,17,cvit_iiith,
0.4047006381,They all ran back from where the accident had happened.,അപകടം നടന്ന സ്ഥലത്ത് നിന്ന് അവർ എല്ലാവരും പിന്നോട്ട് ഓടി.,അപകടമുണ്ടായ സ്ഥലത്തുനിന്ന് എല്ലാവരും ഓടി രക്ഷപ്പെട്ടു.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar,
0.4072544231,"Japan's Ministry of Economy, Trade and Industry (METI) said that it had been aware of 27 accidents related to the devices.","ജപ്പാനിലെ ഇക്കോണമി, ട്രേഡ്, ഇൻഡസ്ട്രി മന്ത്രാലയം (എംഇടിഐ) പറഞ്ഞു ഉപകരണങ്ങളുമായി ബന്ധപ്പെട്ട 27 അപകടങ്ങളെക്കുറിച്ച് അറിഞ്ഞിരുന്നുവെന്ന്.","ഉപകരണങ്ങളുമായി ബന്ധപ്പെട്ട 27 അപകടങ്ങളെക്കുറിച്ച് അറിഞ്ഞിരുന്നതായി ജപ്പാനിലെ സാമ്പത്തിക, വ്യാപാര, വ്യവസായ മന്ത്രാലയം (എംഇടിഐ) അറിയിച്ചു.",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,bing_api,
0.4089802386,"Mass car ownership also leads to a higher incidence of accidents on the roads, which leads to the invention of new techniques in healthcare for repairing damaged bodies.","കാർ ഉടമകളുടെ എണ്ണം കൂടുന്നത്  റോഡുകളിൽ അപകടങ്ങൾ കൂടുതലായി സംഭവിക്കുന്നതിലേക്ക് നയിക്കുന്നു, അത് ഹാനി സംഭവിച്ച ശരീരങ്ങളിലെ കേടുപാടുകൾ തീർക്കുന്നതിന് ആരോഗ്യ സംരക്ഷണത്തിൽ പുതിയ സാങ്കേതിക വിദ്യകൾ കണ്ടുപിടിക്കുന്നതിലേക്ക് നയിക്കുന്നു.",വലിയ കാറിന്റെഉടമസ്ഥാവകാശം റോഡുകളില് അപകടങ്ങള് വര്ദ്ധിക്കുന്നതിലേക്കു നയിക്കുന്നു. അത് കേടുപാടുകള്പരിഹരിക്കുന്നതിനായി ആരോഗ്യസംരക്ഷണത്തില്പുതിയ സാങ്കേതിക വിദ്യകള് കണ്ടുപിടിക്കുന്നതിലേക്കു നയിക്കുന്നു.,Accuracy_Mistranslation,Medium,Fluency_Spelling,Medium,Default,Default,Default,Default,Default,Default,21,20,21,mT5,
0.409057357,"His work is of such recognized quality and detail that he is one of the very few ""household names"" among philatelists. Some specialize in collecting his work alone.","അദ്ദേഹത്തിന്റെ സൃഷ്ടികൾ അംഗീകൃത നിലവാരത്തിലുള്ളതും സങ്കീർണ്ണത നിറഞ്ഞതുമാണ്.  സ്റ്റാമ്പ് ശേഖരണം ഇഷ്ടപ്പെടുന്നവർക്കിടയിലുള്ള വളരെ കുറച്ച് ""പരിചിതന്മാരിൽ"" ഒരാളാണ് അദ്ദേഹം. അദ്ദേഹത്തിന്റെ സൃഷ്ടികൾ മാത്രം ശേഖരിക്കുന്നവരുമുണ്ട്.","ഫിലാറ്റലിസ്റ്റുകൾക്കിടയിൽ വളരെ കുറച്ച് ""വീട്ടുപേരുകളിൽ"" ഒരാളാണ് അദ്ദേഹത്തിന്റെ കൃതി. അദ്ദേഹത്തിന്റെ കൃതികൾ മാത്രം ശേഖരിക്കുന്നതിൽ ചിലർ പ്രത്യേകം ശ്രദ്ധിക്കുന്നു.",Accuracy_Mistranslation,High,Fluency_Grammar,High,Default,Default,Default,Default,Default,Default,17,18,17,google_api,
0.4118556472,The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,ടർക്കിഷ് പ്രസിഡന്റ് റിസപ് തയ്യിബ് എർദോഗാനുമായി ട്രംപ് ഒരു ടെലിഫോൺ സംഭാഷണം നടത്തിയ ശേഷമാണ് ഈ അറിയിപ്പ് ഉണ്ടായത്.,ടര് ക്കിഷ് പ്രസിഡന്റ് റഗബ് തയ്യിപ് എറണാകുളവുമായി ടെലിഫോണില്സംസാരിച്ചതിനു ശേഷമാണ് ട്രംപിന്റെ പ്രഖ്യാപനം.,Fluency_Spelling,Medium,Fluency_Spelling,Medium,Fluency_Spelling,Medium,Accuracy_Mistranslation,High,Default,Default,15,16,15,mT5,
0.4151880341,. Scientists say this animal's plumage was chestnut-brown on top with a pale or carotenoid-colored underside.,ശാസ്ത്രജ്ഞർ പറയുന്നത് ഈ മൃഗത്തിന്റെ തൂവലുകൾ മുകൾഭാഗത്ത് ചെസ്റ്റനട്ട്-ബ്രൗൺ നിറവും അടിവശം ഇളം അല്ലെങ്കിൽ കരോട്ടിനൊയ്ഡ് - നിറത്തോട് കൂടിയവയുമാണ് എന്നാണ്.,". ശാസ്ത്രജ്ഞർ പറയുന്നത് ഈ മൃഗത്തിന്റെ തൂവലുകൾ ചെസ്റ്റ്നട്ട്-തവിട്ടുനിറത്തിലായിരുന്നു, ഇളം അല്ലെങ്കിൽ കരോട്ടിനോയ്ഡ് നിറമുള്ള അടിവശം.",Accuracy_Omission,Low,Fluency_Grammar,Medium,Default,Default,Default,Default,Default,Default,22,17,22,google_api,
0.4169669207,Police said they suspect an alleged Daesh (ISIL) militant of responsibility for the attack.,"ആക്രമണത്തിന്റെ ഉത്തരവാദി, ആരോപണത്തിന് വിധേയനായ ദായേഷ്‌ (ഐഎസ്ഐഎൽ), തീവ്രവാദിയാണെന്ന് അവർക്ക് സംശയം ഉണ്ടെന്ന് പോലീസ് പറഞ്ഞു.",ആ ആക്രമണത്തിന് ഉത്തരവാദിത്വമുള്ള ഒരു ഐ.എസ്.ഐ.എല്‍ ഭീകരവാദിയെ കുറിച്ച് അവര്‍ക്ക് സംശയമുണ്ടെന്ന് പോലീസ് പറഞ്ഞു.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,23,25,cvit_iiith,
0.4184268953,"Ring also settled a lawsuit with competing security company, the ADT Corporation.",പ്രതിയോഗികളായ എഡിടി കോർപറേഷൻ എന്ന സെക്യൂരിറ്റി കമ്പനിയുമായുള്ള നിയമ നടപടിക്രമവും റിംഗ് തീർപ്പാക്കി.,മത്സരിക്കുന്ന സുരക്ഷാ കമ്പനിയായ എഡിടി കോർപ്പറേഷനുമായുള്ള ഒരു കേസും റിംഗ് പരിഹരിച്ചു.,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,20,23,IndicTrans_Samanantar,
0.4185993644,"Uka's weapon failed whilst pointed at a fifth man's head. Schneider has ongoing pain, blindness in one eye, a missing section of skull and a face rebuilt from titanium.",അഞ്ചാമത്തെ മനുഷ്യന്റെ തലയിലേക്ക് ചൂണ്ടിയപ്പോൾ ഉകയുടെ ആയുധം പരാജയപ്പെട്ടു. ഷ്‌നെയിഡറിന് മാറത്ത വേദനയും ഒരു കണ്ണിൽ അന്ധതയും തലയോട്ടിയിൽ ഒരു പിളർപ്പും ടൈറ്റാനിയത്തിൽ പുനർനിർമ്മിച്ച മുഖവുമുണ്ട്.,"ഒരു അഞ്ചാം മനുഷ്യന്‍റെ തലയില്‍ സൂചിപ്പിച്ചപ്പോള്‍ ഉക്കയുടെ ആയുധം പരാജയപ്പെട്ടു... ...ച്നിഡര്‍ ഒരു കണ്ണില്‍ അന്ധത, ചുമയുടെ അപ്രത്യക്ഷമായ ഭാഗം, ടെറ്റനിയത്തില്‍ നിന്ന് ഒരു മുഖം പുനസ്ഥാപിച്ചു.",Accuracy_Mistranslation,High,Fluency_Spelling,Medium,Accuracy_Mistranslation,Very High,Fluency_Grammar,High,Default,Default,10,16,10,cvit_iiith,
0.4202761943,Hamilton confirmed Howard University Hospital admitted the patient in stable condition.,മാറ്റമില്ലാത്ത അവസ്ഥയിൽ രോഗിയെ ഹൊവാർഡ് യൂണിവേഴ്സിറ്റി ഹോസ്‌പിറ്റലിൽ പ്രവേശിപ്പിച്ചതായി ഹാമിൽട്ടൺ സ്ഥിരീകരിച്ചു.,ഹോവാർഡ് യൂണിവേഴ്സിറ്റി ഹോസ്പിറ്റൽ രോഗിയെസ്ഥിരമായ അവസ്ഥയിൽ പ്രവേശിപ്പിച്ചതായി ഹാമിൽട്ടൺ സ്ഥിരീകരിച്ചു.,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,22,23,bing_api,
0.4223174235,"In remote locations, without cell phone coverage, a satellite phone may be your only option.","വിദൂര സ്ഥലങ്ങളിൽ സെൽ ഫോൺ കവറേജ് ഇല്ലാത്തിടത്ത്, ഒരു സാറ്റലൈറ്റ് ഫോൺ നിങ്ങളുടെ ഏക തിരഞ്ഞെടുക്കല്‍ ആയിരിക്കാം.","വിദൂര സ്ഥലങ്ങളിൽ, സെൽ ഫോൺ കവറേജ് ഇല്ലാതെ, ഒരു സാറ്റലൈറ്റ് ഫോൺ നിങ്ങളുടെ ഏക ഓപ്ഷനായിരിക്കാം.",Style_Awkward,Default,Default,Default,Default,Default,Default,Default,Default,Default,24,23,24,google_api,
0.4225016051,"Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.","സെക്യൂരിറ്റി ചെക്ക് പോയിന്റുകളിലെ തിരച്ചിലുകളും,സെപ്തംബർ 11, 2001 കാലത്തിനു ശേഷം വളരെയേറെ കർക്കശമാക്കി.",സുരക്ഷാ ചെക്ക്പോയിന്റുകളിലെ തിരച്ചിൽ 2001 സെപ്റ്റംബർ 11 നു ശേഷം കൂടുതൽ അസ്വസ്ഥമായിത്തീർന്നു.,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,22,23,mT5,
0.4243094801,"Curiously, though, mobile phone service is much stronger here than along many other stretches of the route, e.g. the Pennsylvania Wilds.","ആശ്ചര്യമെന്തെന്നാൽ, റൂട്ടിലെ മറ്റ് പല പ്രദേശങ്ങളേക്കാളും മൊബൈൽ ഫോൺ സേവനം ഇവിടെ ശക്തമാണ്, ഉദാ: ദി പെൻസിൽവാനിയ വൈൽഡ്‌സ്.","എന്നിരുന്നാലും, കൗതുകകരമെന്നു പറയട്ടെ, മൊബൈൽ ഫോൺ സേവനം റൂട്ടിന്റെ മറ്റ് പല സ്ട്രെച്ചുകളേക്കാളും ഇവിടെ വളരെ ശക്തമാണ്, ഉദാ. പെൻസിൽവാനിയ വൈൽഡ്സ്.",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,bing_api,
0.4259347187,The best indication of internal poisoning may be the presence of an open container of medication or toxic household chemicals.,അകത്ത് വിഷബാധയേറ്റു എന്നതിന്റെ സൂചന മരുന്നിന്റെ തുറന്ന ഒരു പാത്രമോ അല്ലെങ്കിൽ വിഷാംശമുള്ള വീട്ടിലുപയോഗിക്കുന്ന രാസവസ്തുക്കളോ ആകാം.,ആന്തരിക വിഷബാധയുടെ ഏറ്റവും നല്ല സൂചന മരുന്നുകളുടെ ഒരു തുറന്ന കണ്ടെയ്നർ അല്ലെങ്കിൽ വിഷ ഗാർഹിക രാസവസ്തുക്കളുടെ സാന്നിധ്യം ആകാം.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,20,25,IndicTrans_Samanantar,
0.4280188227,"Other biorhythm-based options involve drinking lots of fluid (particularly water or tea, a known diuretic) prior to sleep, forcing one to get up to urinate.","മറ്റ് ബയോറിഥം അടിസ്ഥാനമാക്കിയുള്ള ഓപ്ഷനുകളിൽ ഉറക്കത്തിന് മുമ്പ് ധാരാളം ദ്രാവകം (അറിയപ്പെടുന്ന ഡൈയൂററ്റിക് ആയ വെള്ളം അല്ലെങ്കിൽ ചായ) കുടിക്കുന്നത് ഉൾപ്പെടുന്നു, മൂത്രമൊഴിക്കാൻ 1 ആളെ എഴുന്നേൽക്കാൻ നിർബന്ധിക്കുന്നു.",ഉറങ്ങുന്നതിനു മുന്‍പ് വളരെയധികം പദാര്‍ത്ഥങ്ങള്‍ (വിശിഷ്ടമായ വെള്ളം അല്ലെങ്കില്‍ ചായ) കുടിക്കാന്‍ നിര്‍ബന്ധിതമായ മറ്റു ബയോഹൈഥം അടിസ്ഥാനമാക്കിയുള്ള മാര്‍ഗ്ഗങ്ങള്‍ ഉള്‍പ്പെടുന്നു.,Accuracy_Mistranslation,Medium,Accuracy_Mistranslation,Medium,Accuracy_Omission,Medium,Default,Default,Default,Default,19,14,19,cvit_iiith,
0.4292322604,"The movie, featuring Ryan Gosling and Emma Stone, received nominations in all major categories.",റയാൻ ഗോസ്‌ലിംഗും എമ്മ സ്റ്റോണും അഭിനയിച്ച ഈ ചിത്രം എല്ലാ പ്രധാന വിഭാഗങ്ങളിലും നാമനിർദ്ദേശങ്ങൾ നേടി.,റയാൻ ഗോസ്ലിംഗും എമ്മ സ്റ്റോണും അവതരിപ്പിക്കുന്ന സിനിമയ്ക്ക് എല്ലാ പ്രധാന വിഭാഗങ്ങളിലും നോമിനേഷനുകൾ ലഭിച്ചു.,Accuracy_Mistranslation,High,Default,Default,Default,Default,Default,Default,Default,Default,21,22,21,bing_api,
0.4298799313,Goma is a tourist city of the Democratic Republic of Congo in the extreme east near Rwanda.,റുവാണ്ടയ്ക്കടുത്തുള്ള അങ്ങേയറ്റത്തെ കിഴക്കൻ കോംഗോയിലെ ഡെമോക്രാറ്റിക് റിപ്പബ്ലിക്കിലെ വിനോദസഞ്ചാര നഗരമാണ് ഗോമ.,റുവാണ്ടയുടെ സമീപത്തുള്ള കിഴക്കു ഭാഗത്തുള്ള ജനാധിപത്യ റിപ്പബ്ലിക്കിലെ വിനോദസഞ്ചാര നഗരമാണ് ഗോമ.,Accuracy_Omission,Default,Default,Default,Default,Default,Default,Default,Default,Default,24,22,24,cvit_iiith,
0.4299821313,"The luminosity and rotation are used together to determine a star's Rossby number, which is related to plasma flow.",പ്ലാസ്മ പ്രവാഹവുമായി ബന്ധപ്പെട്ട ഒരു നക്ഷത്രത്തിന്റെ റോസ്ബി നമ്പർ കണക്കാക്കാൻ തിളക്കവും ഭ്രമണവും ഒരുമിച്ച് ഉപയോഗപ്പെടുത്തുന്നു.,പ്ലാസ്മ ഒഴുക്കുമായി ബന്ധപ്പെട്ട ഒരു നക്ഷത്രത്തിന്റെ റോസ്ബി നമ്പർ നിർണ്ണയിക്കാൻ പ്രകാശവും ഭ്രമണവും ഒരുമിച്ച് ഉപയോഗിക്കുന്നു.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,bing_api,
0.4317016089,The forests aren't just mangrove swamps though — they include some of the last remaining stands of the mighty jungles which once covered the Gangetic plain.,വനങ്ങൾ കണ്ടൽ ചതുപ്പുകൾ മാത്രമല്ല - ഒരു കാലത്ത് ഗംഗാ സമതലത്തെ മൂടിയ വളരെ വലിയ കാടുകളുടെ അവസാന ശേഷിപ്പുകളിൽ ചിലത് അവയിൽ ഉൾപ്പെടുന്നു.,വനങ്ങൾ കണ്ടൽ ചതുപ്പുകൾ മാത്രമല്ല - ഗംഗാ സമതലത്തെ മൂടിയിരുന്ന ശക്തമായ കാടുകളിൽ അവശേഷിക്കുന്ന അവസാനത്തെ സ്റ്റാൻഡുകളും അവയിൽ ഉൾപ്പെടുന്നു.,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,22,23,google_api,
0.4331589483,"Sometimes special pyramid shaped towers, called ziggurats, were built to be a part of the temples.","ചിലപ്പോൾ സിഗുരാറ്റ്‌സ് എന്ന് വിളിക്കുന്ന പിരമിഡ് ആകൃതിയിലുള്ള ഗോപുരങ്ങൾ, ക്ഷേത്രത്തിന്റെ ഭാഗമായി നിർമ്മിക്കപ്പെട്ടു.",ചിലപ്പോൾ പ്രത്യേക പിരമിഡ് ആകൃതിയിലുള്ള ഗോപുരങ്ങൾ ക്ഷേത്രങ്ങളുടെ ഭാഗമായി നിർമ്മിച്ചിരുന്നു.,Accuracy_Omission,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,22,23,IndicTrans_Samanantar,
0.4336009312,"Though each country was 'Scandinavian', there were many differences between the people, kings, customs and history of Denmark, Sweden, Norway and Iceland.","ഓരോ രാജ്യവും 'സ്കാൻഡിനേവിയൻ' ആയിരുന്നെങ്കിലും, ഡെൻമാർക്ക്, സ്വീഡൻ, നോർവേ, ഐസ്‌ലാന്റ് തുടങ്ങിയ രാജ്യങ്ങളിലെ ആളുകൾക്കും രാജാക്കന്മാർക്കും ആചാരങ്ങൾക്കും ചരിത്രത്തിനും ഇടയിൽ നിരവധി വ്യത്യാസങ്ങൾ ഉണ്ടായിരുന്നു.","ഓരോ രാജ്യവും 'സ്കാൻഡിനേവിയൻ' ആയിരുന്നെങ്കിലും, ഡെന്മാർക്ക്, സ്വീഡൻ, നോർവേ, ഐസ് ലാൻഡ് എന്നീ രാജ്യക്കാരുടെ യും രാജാക്കന്മാരുടെയും ആചാരങ്ങളുടെയും ചരിത്രത്തിന്റെയും ഇടയിൽ നിരവധി വ്യത്യാസങ്ങൾ ഉണ്ടായിരുന്നു.",Accuracy_Mistranslation,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,22,23,bing_api,
0.4348816791,"It is nearly impossible to exchange Falklands currency outside of the islands, so exchange money prior to leaving the islands.","ദ്വീപുകൾക്ക് പുറത്ത് ഫോക്ലാൻഡ് കറൻസി കൈമാറ്റം ചെയ്യുന്നത് അസാധ്യമാണ്, അതിനാൽ ദ്വീപുകൾലെക് വിടുന്നതിനുമുമ്പ് പണം കൈമാറുക.",ദ്വീപിനു പുറത്ത് ഫാക് ലാന് റ്കറന് സി കൈമാറ്റം ചെയ്യുക ഏറെക്കുറെ അസാധ്യമാണ് .,Fluency_Spelling,Medium,Fluency_Spelling,Medium,Accuracy_Omission,Medium,Default,Default,Default,Default,19,14,19,mT5,
0.4351570682,"The tenth named storm of the Atlantic Hurricane season, Subtropical Storm Jerry, formed in the Atlantic Ocean today.","അറ്റ്ലാന്റിക് ചുഴലിക്കാറ്റ് സീസണിലെ 10-മത്തെ പേരുള്ള കൊടുങ്കാറ്റായ, സബ്‌ട്രോപ്പിക്കൽ കൊടുങ്കാറ്റ് ജെറി ഇന്ന് അറ്റ്ലാന്റിക് സമുദ്രത്തിൽ രൂപപ്പെട്ടു.","അറ്റ്ലാന്റിക് ചുഴലിക്കാറ്റ് സീസണിലെ പത്താമത്തെ പേരുള്ള കൊടുങ്കാറ്റ്, ഉപ ഉഷ്ണമേഖലാ കൊടുങ്കാറ്റ് ജെറി ഇന്ന് അറ്റ്ലാന്റിക് സമുദ്രത്തിൽ രൂപപ്പെട്ടു.",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,23,25,google_api,
0.4351995925,Sharing a field trip virtually is also a great way to reflect a on a trip and share experiences with future classes.,ഒരു ഫീൽഡ് ട്രിപ്പ് ഫലത്തിൽ പങ്കിടുന്നത് ഒരു യാത്രയെ പ്രതിഫലിപ്പിക്കുന്നതിനും ഭാവി ക്ലാസുകളുമായി അനുഭവങ്ങൾ പങ്കിടുന്നതിനുമുള്ള ഒരു മികച്ച മാർഗമാണ്.,ഒരു ഫീൽഡ് ട്രിപ്പ് വെർച്വലായി പങ്കിടുന്നത് ഒരു ട്രിപ്പിൽ പ്രതിഫലിപ്പിക്കുന്നതിനും ഭാവി ക്ലാസുകളുമായി അനുഭവങ്ങൾ പങ്കിടുന്നതിനുമുള്ള മികച്ച മാർഗമാണ്.,Accuracy_Mistranslation,High,Default,Default,Default,Default,Default,Default,Default,Default,21,21,21,IndicTrans_Samanantar,
0.4363752864,"Technology offers the solution with virtual field trips. Students can look at museum artifacts, visit an aquarium, or admire beautiful art while sitting with their class.",വെർച്വൽ ഫീൽഡ് ട്രിപ്പുകളുമൊത്തുള്ള പരിഹാരം സാങ്കേതികവിദ്യ വാഗ്ദാനം ചെയ്യുന്നു. വിദ്യാർത്ഥികൾക്ക് അവരുടെ ക്ലാസിൽ ഇരുന്നുകൊണ്ട് മ്യൂസിയം കരകൗശല വസ്തുക്കൾ കാണാനോ അക്വേറിയം സന്ദർശിക്കാനോ മനോഹരമായ കലയെ വിസ്മയത്തോടെ നോക്കിക്കാണാനോ കഴിയും.,വിര്‍ച്വല്‍ ഫീല്‍ഡ് യാത്രകള്‍ക്കുള്ള പരിഹാരം സാങ്കേതികവിദ്യ നല്‍കുന്നു.വിദ്യാര്‍ത്ഥികള്‍ക്ക് മ്യൂസിയത്തിലെ കരകൗശലവിദ്യകള്‍ കാണാന്‍ കഴിയും.,Accuracy_Omission,High,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,Default,Default,19,18,19,cvit_iiith,
